t,hand,index_raw_cm,index_used_cm,middle_raw_cm,mode,down,dragging,x,y
58.335,1,5.57,5.07,8.09,paused,0,0,1844,27
58.368,1,5.57,5.07,8.09,paused,0,0,1844,27
58.399,1,5.57,5.07,8.09,paused,0,0,1844,27
58.431,1,5.57,5.07,8.09,paused,0,0,1844,27
58.479,1,5.57,5.07,8.09,paused,0,0,1844,27
58.510,1,5.57,5.07,8.09,paused,0,0,1844,27
58.544,1,5.57,5.07,8.09,paused,0,0,1844,27
58.575,1,5.57,5.07,8.09,paused,0,0,1844,27
58.609,1,5.57,5.07,8.09,paused,0,0,1844,27
58.639,1,5.57,5.07,8.09,paused,0,0,1844,27
58.670,1,5.57,5.07,8.09,paused,0,0,1844,27
58.703,1,5.57,5.07,8.09,paused,0,0,1844,27
58.735,1,5.57,5.07,8.09,paused,0,0,1844,27
58.768,1,5.57,5.07,8.09,paused,0,0,1844,27
58.799,1,5.57,5.07,8.09,paused,0,0,1844,27
58.831,1,5.57,5.07,8.09,paused,0,0,1844,27
58.880,1,5.57,5.07,8.09,paused,0,0,1844,27
58.910,1,5.57,5.07,8.09,paused,0,0,1844,27
58.943,1,5.57,5.07,8.09,paused,0,0,1844,27
58.975,1,5.57,5.07,8.09,paused,0,0,1844,27
59.008,1,5.57,5.07,8.09,paused,0,0,1844,27
59.041,1,5.57,5.07,8.09,paused,0,0,1844,27
59.071,1,5.57,5.07,8.09,paused,0,0,1844,27
59.105,1,5.57,5.07,8.09,paused,0,0,1844,27
59.135,1,5.57,5.07,8.09,paused,0,0,1844,27
59.168,1,5.57,5.07,8.09,paused,0,0,1844,27
59.199,1,5.57,5.07,8.09,paused,0,0,1844,27
59.230,1,5.57,5.07,8.09,paused,0,0,1844,27
59.279,1,5.57,5.07,8.09,paused,0,0,1844,27
59.311,1,5.57,5.07,8.09,paused,0,0,1844,27
59.343,1,5.57,5.07,8.09,paused,0,0,1844,27
59.375,1,5.57,5.07,8.09,paused,0,0,1844,27
59.408,1,5.57,5.07,8.09,paused,0,0,1844,27
59.439,1,5.57,5.07,8.09,paused,0,0,1844,27
59.471,1,5.57,5.07,8.09,paused,0,0,1844,27
59.504,1,5.57,5.07,8.09,paused,0,0,1844,27
59.535,1,5.57,5.07,8.09,paused,0,0,1844,27
59.568,1,5.57,5.07,8.09,paused,0,0,1844,27
59.599,1,5.57,5.07,8.09,paused,0,0,1844,27
59.631,1,5.57,5.07,8.09,paused,0,0,1844,27
59.679,1,5.57,5.07,8.09,paused,0,0,1844,27
59.711,1,5.57,5.07,8.09,paused,0,0,1844,27
59.744,1,5.57,5.07,8.09,paused,0,0,1844,27
59.774,1,5.57,5.07,8.09,paused,0,0,1844,27
59.809,1,5.57,5.07,8.09,paused,0,0,1844,27
59.840,1,5.57,5.07,8.09,paused,0,0,1844,27
59.870,1,5.57,5.07,8.09,paused,0,0,1844,27
59.903,1,5.57,5.07,8.09,paused,0,0,1844,27
59.935,1,5.57,5.07,8.09,paused,0,0,1844,27
59.968,1,5.57,5.07,8.09,paused,0,0,1844,27
59.999,1,5.57,5.07,8.09,paused,0,0,1844,27
60.031,1,5.57,5.07,8.09,paused,0,0,1844,27
60.079,1,5.57,5.07,8.09,paused,0,0,1844,27
60.111,1,5.57,5.07,8.09,paused,0,0,1844,27
60.142,1,5.57,5.07,8.09,paused,0,0,1844,27
60.176,1,5.57,5.07,8.09,paused,0,0,1844,27
60.206,1,5.57,5.07,8.09,paused,0,0,1844,27
60.238,1,5.57,5.07,8.09,paused,0,0,1844,27
60.270,1,5.57,5.07,8.09,paused,0,0,1844,27
60.303,1,5.57,5.07,8.09,paused,0,0,1844,27
60.334,1,5.57,5.07,8.09,paused,0,0,1844,27
60.368,1,5.57,5.07,8.09,paused,0,0,1844,27
60.399,1,5.57,5.07,8.09,paused,0,0,1844,27
60.431,1,5.57,5.07,8.09,paused,0,0,1844,27
60.480,1,5.57,5.07,8.09,paused,0,0,1844,27
60.512,1,5.57,5.07,8.09,paused,0,0,1844,27
60.543,1,5.57,5.07,8.09,paused,0,0,1844,27
60.575,1,5.57,5.07,8.09,paused,0,0,1844,27
60.608,1,5.57,5.07,8.09,paused,0,0,1844,27
60.638,1,5.57,5.07,8.09,paused,0,0,1844,27
60.671,1,5.57,5.07,8.09,paused,0,0,1844,27
60.704,1,5.57,5.07,8.09,paused,0,0,1844,27
60.735,1,5.57,5.07,8.09,paused,0,0,1844,27
60.768,1,5.57,5.07,8.09,paused,0,0,1844,27
60.800,1,5.57,5.07,8.09,paused,0,0,1844,27
60.832,1,5.57,5.07,8.09,paused,0,0,1844,27
60.881,1,5.57,5.07,8.09,paused,0,0,1844,27
60.910,1,5.57,5.07,8.09,paused,0,0,1844,27
60.943,1,5.57,5.07,8.09,paused,0,0,1844,27
60.974,1,5.57,5.07,8.09,paused,0,0,1844,27
61.008,1,5.57,5.07,8.09,paused,0,0,1844,27
61.039,1,5.57,5.07,8.09,paused,0,0,1844,27
61.071,1,5.57,5.07,8.09,paused,0,0,1844,27
61.102,1,5.57,5.07,8.09,paused,0,0,1844,27
61.135,1,5.57,5.07,8.09,paused,0,0,1844,27
61.168,1,5.57,5.07,8.09,paused,0,0,1844,27
61.199,1,5.57,5.07,8.09,paused,0,0,1844,27
61.232,1,5.57,5.07,8.09,paused,0,0,1844,27
61.279,1,5.57,5.07,8.09,paused,0,0,1844,27
61.309,1,5.57,5.07,8.09,paused,0,0,1844,27
61.342,1,5.57,5.07,8.09,paused,0,0,1844,27
61.374,1,5.57,5.07,8.09,paused,0,0,1844,27
61.408,1,5.57,5.07,8.09,paused,0,0,1844,27
61.440,1,5.57,5.07,8.09,paused,0,0,1844,27
61.471,1,5.57,5.07,8.09,paused,0,0,1844,27
61.503,1,5.57,5.07,8.09,paused,0,0,1844,27
61.537,1,5.57,5.07,8.09,paused,0,0,1844,27
61.568,1,5.57,5.07,8.09,paused,0,0,1844,27
61.600,1,5.57,5.07,8.09,paused,0,0,1844,27
61.630,1,5.57,5.07,8.09,paused,0,0,1844,27
61.679,1,5.57,5.07,8.09,paused,0,0,1844,27
61.711,1,5.57,5.07,8.09,paused,0,0,1844,27
61.743,1,5.57,5.07,8.09,paused,0,0,1844,27
61.775,1,5.57,5.07,8.09,paused,0,0,1844,27
61.809,1,5.57,5.07,8.09,paused,0,0,1844,27
61.839,1,5.57,5.07,8.09,paused,0,0,1844,27
61.873,1,5.57,5.07,8.09,paused,0,0,1844,27
61.903,1,5.57,5.07,8.09,paused,0,0,1844,27
61.934,1,5.57,5.07,8.09,paused,0,0,1844,27
61.969,1,5.57,5.07,8.09,paused,0,0,1844,27
62.000,1,5.57,5.07,8.09,paused,0,0,1844,27
62.030,1,5.57,5.07,8.09,paused,0,0,1844,27
62.080,1,5.57,5.07,8.09,paused,0,0,1844,27
62.110,1,5.57,5.07,8.09,paused,0,0,1844,27
62.143,1,5.57,5.07,8.09,paused,0,0,1844,27
62.175,1,5.57,5.07,8.09,paused,0,0,1844,27
62.208,1,5.57,5.07,8.09,paused,0,0,1844,27
62.239,1,5.57,5.07,8.09,paused,0,0,1844,27
62.270,1,5.57,5.07,8.09,paused,0,0,1844,27
62.303,1,5.57,5.07,8.09,paused,0,0,1844,27
62.335,1,5.57,5.07,8.09,paused,0,0,1844,27
62.368,1,5.57,5.07,8.09,paused,0,0,1844,27
62.398,1,5.57,5.07,8.09,paused,0,0,1844,27
62.432,1,5.57,5.07,8.09,paused,0,0,1844,27
62.479,1,5.57,5.07,8.09,paused,0,0,1844,27
62.511,1,5.57,5.07,8.09,paused,0,0,1844,27
62.542,1,5.57,5.07,8.09,paused,0,0,1844,27
62.574,1,5.57,5.07,8.09,paused,0,0,1844,27
62.608,1,5.57,5.07,8.09,paused,0,0,1844,27
62.638,1,5.57,5.07,8.09,paused,0,0,1844,27
62.672,1,5.57,5.07,8.09,paused,0,0,1844,27
62.702,1,5.57,5.07,8.09,paused,0,0,1844,27
62.735,1,5.57,5.07,8.09,paused,0,0,1844,27
62.768,1,5.57,5.07,8.09,paused,0,0,1844,27
62.799,1,5.57,5.07,8.09,paused,0,0,1844,27
62.830,1,5.57,5.07,8.09,paused,0,0,1844,27
62.879,1,5.57,5.07,8.09,paused,0,0,1844,27
62.910,1,5.57,5.07,8.09,paused,0,0,1844,27
62.942,1,5.57,5.07,8.09,paused,0,0,1844,27
62.975,1,5.57,5.07,8.09,paused,0,0,1844,27
63.008,1,5.57,5.07,8.09,paused,0,0,1844,27
63.038,1,5.57,5.07,8.09,paused,0,0,1844,27
63.070,1,5.57,5.07,8.09,paused,0,0,1844,27
63.103,1,5.57,5.07,8.09,paused,0,0,1844,27
63.135,1,5.57,5.07,8.09,paused,0,0,1844,27
63.168,1,5.57,5.07,8.09,paused,0,0,1844,27
63.199,1,5.57,5.07,8.09,paused,0,0,1844,27
63.231,1,5.57,5.07,8.09,paused,0,0,1844,27
63.279,1,5.57,5.07,8.09,paused,0,0,1844,27
63.310,1,5.57,5.07,8.09,paused,0,0,1844,27
63.343,1,5.57,5.07,8.09,paused,0,0,1844,27
63.374,1,5.57,5.07,8.09,paused,0,0,1844,27
63.408,1,5.57,5.07,8.09,paused,0,0,1844,27
63.440,1,5.57,5.07,8.09,paused,0,0,1844,27
63.470,1,5.57,5.07,8.09,paused,0,0,1844,27
63.502,1,5.57,5.07,8.09,paused,0,0,1844,27
63.538,1,5.57,5.07,8.09,paused,0,0,1844,27
63.568,1,5.57,5.07,8.09,paused,0,0,1844,27
63.599,1,5.57,5.07,8.09,paused,0,0,1844,27
63.633,1,5.57,5.07,8.09,paused,0,0,1844,27
63.679,1,5.57,5.07,8.09,paused,0,0,1844,27
63.710,1,5.57,5.07,8.09,paused,0,0,1844,27
63.742,1,5.57,5.07,8.09,paused,0,0,1844,27
63.776,1,5.57,5.07,8.09,paused,0,0,1844,27
63.808,1,5.57,5.07,8.09,paused,0,0,1844,27
63.838,1,5.57,5.07,8.09,paused,0,0,1844,27
63.872,1,5.57,5.07,8.09,paused,0,0,1844,27
63.902,1,5.57,5.07,8.09,paused,0,0,1844,27
63.934,1,5.57,5.07,8.09,paused,0,0,1844,27
63.968,1,5.57,5.07,8.09,paused,0,0,1844,27
63.999,1,5.57,5.07,8.09,paused,0,0,1844,27
64.030,1,5.57,5.07,8.09,paused,0,0,1844,27
64.079,1,5.57,5.07,8.09,paused,0,0,1844,27
64.111,1,5.57,5.07,8.09,paused,0,0,1844,27
64.144,1,5.57,5.07,8.09,paused,0,0,1844,27
64.174,1,5.57,5.07,8.09,paused,0,0,1844,27
64.208,1,5.57,5.07,8.09,paused,0,0,1844,27
64.238,1,5.57,5.07,8.09,paused,0,0,1844,27
64.271,1,5.57,5.07,8.09,paused,0,0,1844,27
64.303,1,5.57,5.07,8.09,paused,0,0,1844,27
64.334,1,5.57,5.07,8.09,paused,0,0,1844,27
64.368,1,5.57,5.07,8.09,paused,0,0,1844,27
64.399,1,5.57,5.07,8.09,paused,0,0,1844,27
64.448,1,5.57,5.07,8.09,paused,0,0,1844,27
64.478,1,5.57,5.07,8.09,paused,0,0,1844,27
64.513,1,5.57,5.07,8.09,paused,0,0,1844,27
64.543,1,5.57,5.07,8.09,paused,0,0,1844,27
64.574,1,5.57,5.07,8.09,paused,0,0,1844,27
64.608,1,5.57,5.07,8.09,paused,0,0,1844,27
64.638,1,5.57,5.07,8.09,paused,0,0,1844,27
64.672,1,5.57,5.07,8.09,paused,0,0,1844,27
64.702,1,5.57,5.07,8.09,paused,0,0,1844,27
64.735,1,5.57,5.07,8.09,paused,0,0,1844,27
64.768,1,5.57,5.07,8.09,paused,0,0,1844,27
64.798,1,5.57,5.07,8.09,paused,0,0,1844,27
64.830,1,5.57,5.07,8.09,paused,0,0,1844,27
64.879,1,5.57,5.07,8.09,paused,0,0,1844,27
64.910,1,5.57,5.07,8.09,paused,0,0,1844,27
64.942,1,5.57,5.07,8.09,paused,0,0,1844,27
64.975,1,5.57,5.07,8.09,paused,0,0,1844,27
65.008,1,5.57,5.07,8.09,paused,0,0,1844,27
65.039,1,5.57,5.07,8.09,paused,0,0,1844,27
65.071,1,5.57,5.07,8.09,paused,0,0,1844,27
65.103,1,5.57,5.07,8.09,paused,0,0,1844,27
65.135,1,5.57,5.07,8.09,paused,0,0,1844,27
65.168,1,5.57,5.07,8.09,paused,0,0,1844,27
65.200,1,5.57,5.07,8.09,paused,0,0,1844,27
65.230,1,5.57,5.07,8.09,paused,0,0,1844,27
65.279,1,5.57,5.07,8.09,paused,0,0,1844,27
65.310,1,5.57,5.07,8.09,paused,0,0,1844,27
65.342,1,5.57,5.07,8.09,paused,0,0,1844,27
65.374,1,5.57,5.07,8.09,paused,0,0,1844,27
65.408,1,5.57,5.07,8.09,paused,0,0,1844,27
65.438,1,5.57,5.07,8.09,paused,0,0,1844,27
65.470,1,5.57,5.07,8.09,paused,0,0,1844,27
65.503,1,5.57,5.07,8.09,paused,0,0,1844,27
65.535,1,5.57,5.07,8.09,paused,0,0,1844,27
65.568,1,5.57,5.07,8.09,paused,0,0,1844,27
65.603,1,5.57,5.07,8.09,paused,0,0,1844,27
65.631,1,5.57,5.07,8.09,paused,0,0,1844,27
65.679,1,5.57,5.07,8.09,paused,0,0,1844,27
65.711,1,5.57,5.07,8.09,paused,0,0,1844,27
65.744,1,5.57,5.07,8.09,paused,0,0,1844,27
65.774,1,5.57,5.07,8.09,paused,0,0,1844,27
65.808,1,5.57,5.07,8.09,paused,0,0,1844,27
65.840,1,5.57,5.07,8.09,paused,0,0,1844,27
65.872,1,5.57,5.07,8.09,paused,0,0,1844,27
65.903,1,5.57,5.07,8.09,paused,0,0,1844,27
65.936,1,5.57,5.07,8.09,paused,0,0,1844,27
65.968,1,5.57,5.07,8.09,paused,0,0,1844,27
65.998,1,5.57,5.07,8.09,paused,0,0,1844,27
66.030,1,5.57,5.07,8.09,paused,0,0,1844,27
66.079,1,5.57,5.07,8.09,paused,0,0,1844,27
66.112,1,5.57,5.07,8.09,paused,0,0,1844,27
66.143,1,5.57,5.07,8.09,paused,0,0,1844,27
66.176,1,5.57,5.07,8.09,paused,0,0,1844,27
66.206,1,5.57,5.07,8.09,paused,0,0,1844,27
66.239,1,5.57,5.07,8.09,paused,0,0,1844,27
66.271,1,5.57,5.07,8.09,paused,0,0,1844,27
66.303,1,5.57,5.07,8.09,paused,0,0,1844,27
66.336,1,5.57,5.07,8.09,paused,0,0,1844,27
66.372,1,5.57,5.07,8.09,paused,0,0,1844,27
66.401,1,5.57,5.07,8.09,paused,0,0,1844,27
66.430,1,5.57,5.07,8.09,paused,0,0,1844,27
66.480,1,5.57,5.07,8.09,paused,0,0,1844,27
66.509,1,5.57,5.07,8.09,paused,0,0,1844,27
66.543,1,5.57,5.07,8.09,paused,0,0,1844,27
66.575,1,5.57,5.07,8.09,paused,0,0,1844,27
66.609,1,5.57,5.07,8.09,paused,0,0,1844,27
66.638,1,5.57,5.07,8.09,paused,0,0,1844,27
66.672,1,5.57,5.07,8.09,paused,0,0,1844,27
66.704,1,5.57,5.07,8.09,paused,0,0,1844,27
66.735,1,5.57,5.07,8.09,paused,0,0,1844,27
66.768,1,5.57,5.07,8.09,paused,0,0,1844,27
66.800,1,5.57,5.07,8.09,paused,0,0,1844,27
66.831,1,5.57,5.07,8.09,paused,0,0,1844,27
66.881,1,5.57,5.07,8.09,paused,0,0,1844,27
66.910,1,5.57,5.07,8.09,paused,0,0,1844,27
66.943,1,5.57,5.07,8.09,paused,0,0,1844,27
66.974,1,5.57,5.07,8.09,paused,0,0,1844,27
67.008,1,5.57,5.07,8.09,paused,0,0,1844,27
67.038,1,5.57,5.07,8.09,paused,0,0,1844,27
67.072,1,5.57,5.07,8.09,paused,0,0,1844,27
67.104,1,5.57,5.07,8.09,paused,0,0,1844,27
67.135,1,5.57,5.07,8.09,paused,0,0,1844,27
67.168,1,5.57,5.07,8.09,paused,0,0,1844,27
67.199,1,5.57,5.07,8.09,paused,0,0,1844,27
67.230,1,5.57,5.07,8.09,paused,0,0,1844,27
67.281,1,5.57,5.07,8.09,paused,0,0,1844,27
67.310,1,5.57,5.07,8.09,paused,0,0,1844,27
67.344,1,5.57,5.07,8.09,paused,0,0,1844,27
67.382,1,5.57,5.07,8.09,paused,0,0,1844,27
67.409,1,5.57,5.07,8.09,paused,0,0,1844,27
67.439,1,5.57,5.07,8.09,paused,0,0,1844,27
67.472,1,5.57,5.07,8.09,paused,0,0,1844,27
67.504,1,5.57,5.07,8.09,paused,0,0,1844,27
67.538,1,5.57,5.07,8.09,paused,0,0,1844,27
67.569,1,5.57,5.07,8.09,paused,0,0,1844,27
67.600,1,5.57,5.07,8.09,paused,0,0,1844,27
67.631,1,5.57,5.07,8.09,paused,0,0,1844,27
67.678,1,5.57,5.07,8.09,paused,0,0,1844,27
67.713,1,5.57,5.07,8.09,paused,0,0,1844,27
67.742,1,5.57,5.07,8.09,paused,0,0,1844,27
67.778,1,5.57,5.07,8.09,paused,0,0,1844,27
67.808,1,5.57,5.07,8.09,paused,0,0,1844,27
67.839,1,5.57,5.07,8.09,paused,0,0,1844,27
67.871,1,5.57,5.07,8.09,paused,0,0,1844,27
67.903,1,5.57,5.07,8.09,paused,0,0,1844,27
67.934,1,5.57,5.07,8.09,paused,0,0,1844,27
67.968,1,5.57,5.07,8.09,paused,0,0,1844,27
67.999,1,5.57,5.07,8.09,paused,0,0,1844,27
68.031,1,5.57,5.07,8.09,paused,0,0,1844,27
68.080,1,5.57,5.07,8.09,paused,0,0,1844,27
68.110,1,5.57,5.07,8.09,paused,0,0,1844,27
68.144,1,5.57,5.07,8.09,paused,0,0,1844,27
68.174,1,5.57,5.07,8.09,paused,0,0,1844,27
68.210,1,5.57,5.07,8.09,paused,0,0,1844,27
68.238,1,5.57,5.07,8.09,paused,0,0,1844,27
68.272,1,5.57,5.07,8.09,paused,0,0,1844,27
68.303,1,5.57,5.07,8.09,paused,0,0,1844,27
68.335,1,5.57,5.07,8.09,paused,0,0,1844,27
68.368,1,5.57,5.07,8.09,paused,0,0,1844,27
68.399,1,5.57,5.07,8.09,paused,0,0,1844,27
68.431,1,5.57,5.07,8.09,paused,0,0,1844,27
68.479,1,5.57,5.07,8.09,paused,0,0,1844,27
68.510,1,5.57,5.07,8.09,paused,0,0,1844,27
68.542,1,5.57,5.07,8.09,paused,0,0,1844,27
68.576,1,5.57,5.07,8.09,paused,0,0,1844,27
68.608,1,5.57,5.07,8.09,paused,0,0,1844,27
68.639,1,5.57,5.07,8.09,paused,0,0,1844,27
68.670,1,5.57,5.07,8.09,paused,0,0,1844,27
68.702,1,5.57,5.07,8.09,paused,0,0,1844,27
68.734,1,5.57,5.07,8.09,paused,0,0,1844,27
68.768,1,5.57,5.07,8.09,paused,0,0,1844,27
68.799,1,5.57,5.07,8.09,paused,0,0,1844,27
68.831,1,5.57,5.07,8.09,paused,0,0,1844,27
68.879,1,5.57,5.07,8.09,paused,0,0,1844,27
68.911,1,5.57,5.07,8.09,paused,0,0,1844,27
68.944,1,5.57,5.07,8.09,paused,0,0,1844,27
68.974,1,5.57,5.07,8.09,paused,0,0,1844,27
69.008,1,5.57,5.07,8.09,paused,0,0,1844,27
69.039,1,5.57,5.07,8.09,paused,0,0,1844,27
69.072,1,5.57,5.07,8.09,paused,0,0,1844,27
69.103,1,5.57,5.07,8.09,paused,0,0,1844,27
69.135,1,5.57,5.07,8.09,paused,0,0,1844,27
69.168,1,5.57,5.07,8.09,paused,0,0,1844,27
69.199,1,5.57,5.07,8.09,paused,0,0,1844,27
69.232,1,5.57,5.07,8.09,paused,0,0,1844,27
69.280,1,5.57,5.07,8.09,paused,0,0,1844,27
69.311,1,5.57,5.07,8.09,paused,0,0,1844,27
69.341,1,5.57,5.07,8.09,paused,0,0,1844,27
69.375,1,5.57,5.07,8.09,paused,0,0,1844,27
69.411,1,5.57,5.07,8.09,paused,0,0,1844,27
69.441,1,5.57,5.07,8.09,paused,0,0,1844,27
69.473,1,5.57,5.07,8.09,paused,0,0,1844,27
69.504,1,5.57,5.07,8.09,paused,0,0,1844,27
69.536,1,5.57,5.07,8.09,paused,0,0,1844,27
69.568,1,5.57,5.07,8.09,paused,0,0,1844,27
69.600,1,5.57,5.07,8.09,paused,0,0,1844,27
69.631,1,5.57,5.07,8.09,paused,0,0,1844,27
69.679,1,5.57,5.07,8.09,paused,0,0,1844,27
69.711,1,5.57,5.07,8.09,paused,0,0,1844,27
69.743,1,5.57,5.07,8.09,paused,0,0,1844,27
69.775,1,5.57,5.07,8.09,paused,0,0,1844,27
69.809,1,5.57,5.07,8.09,paused,0,0,1844,27
69.838,1,5.57,5.07,8.09,paused,0,0,1844,27
69.872,1,5.57,5.07,8.09,paused,0,0,1844,27
69.903,1,5.57,5.07,8.09,paused,0,0,1844,27
69.936,1,5.57,5.07,8.09,paused,0,0,1844,27
69.968,1,5.57,5.07,8.09,paused,0,0,1844,27
70.001,1,5.57,5.07,8.09,paused,0,0,1844,27
70.031,1,5.57,5.07,8.09,paused,0,0,1844,27
70.080,1,5.57,5.07,8.09,paused,0,0,1844,27
70.112,1,5.57,5.07,8.09,paused,0,0,1844,27
70.143,1,5.57,5.07,8.09,paused,0,0,1844,27
70.174,1,5.57,5.07,8.09,paused,0,0,1844,27
70.208,1,5.57,5.07,8.09,paused,0,0,1844,27
70.239,1,5.57,5.07,8.09,paused,0,0,1844,27
70.272,1,5.57,5.07,8.09,paused,0,0,1844,27
70.303,1,5.57,5.07,8.09,paused,0,0,1844,27
70.334,1,5.57,5.07,8.09,paused,0,0,1844,27
70.368,1,5.57,5.07,8.09,paused,0,0,1844,27
70.401,1,5.57,5.07,8.09,paused,0,0,1844,27
70.433,1,5.57,5.07,8.09,paused,0,0,1844,27
70.481,1,5.57,5.07,8.09,paused,0,0,1844,27
70.510,1,5.57,5.07,8.09,paused,0,0,1844,27
70.543,1,5.57,5.07,8.09,paused,0,0,1844,27
70.576,1,5.57,5.07,8.09,paused,0,0,1844,27
70.608,1,5.57,5.07,8.09,paused,0,0,1844,27
70.639,1,5.57,5.07,8.09,paused,0,0,1844,27
70.671,1,5.57,5.07,8.09,paused,0,0,1844,27
70.704,1,5.57,5.07,8.09,paused,0,0,1844,27
70.734,1,5.57,5.07,8.09,paused,0,0,1844,27
70.768,1,5.57,5.07,8.09,paused,0,0,1844,27
70.798,1,5.57,5.07,8.09,paused,0,0,1844,27
70.831,1,5.57,5.07,8.09,paused,0,0,1844,27
70.879,1,5.57,5.07,8.09,paused,0,0,1844,27
70.910,1,5.57,5.07,8.09,paused,0,0,1844,27
70.943,1,5.57,5.07,8.09,paused,0,0,1844,27
70.974,1,5.57,5.07,8.09,paused,0,0,1844,27
71.008,1,5.57,5.07,8.09,paused,0,0,1844,27
71.040,1,5.57,5.07,8.09,paused,0,0,1844,27
71.074,1,5.57,5.07,8.09,paused,0,0,1844,27
71.103,1,5.57,5.07,8.09,paused,0,0,1844,27
71.136,1,5.57,5.07,8.09,paused,0,0,1844,27
71.168,1,5.57,5.07,8.09,paused,0,0,1844,27
71.200,1,5.57,5.07,8.09,paused,0,0,1844,27
71.230,1,5.57,5.07,8.09,paused,0,0,1844,27
71.279,1,5.57,5.07,8.09,paused,0,0,1844,27
71.312,1,5.57,5.07,8.09,paused,0,0,1844,27
71.343,1,5.57,5.07,8.09,paused,0,0,1844,27
71.376,1,5.57,5.07,8.09,paused,0,0,1844,27
71.408,1,5.57,5.07,8.09,paused,0,0,1844,27
71.440,1,5.57,5.07,8.09,paused,0,0,1844,27
71.473,1,5.57,5.07,8.09,paused,0,0,1844,27
71.502,1,5.57,5.07,8.09,paused,0,0,1844,27
71.536,1,5.57,5.07,8.09,paused,0,0,1844,27
71.568,1,5.57,5.07,8.09,paused,0,0,1844,27
71.598,1,5.57,5.07,8.09,paused,0,0,1844,27
71.631,1,5.57,5.07,8.09,paused,0,0,1844,27
71.681,1,5.57,5.07,8.09,paused,0,0,1844,27
71.710,1,5.57,5.07,8.09,paused,0,0,1844,27
71.744,1,5.57,5.07,8.09,paused,0,0,1844,27
71.777,1,5.57,5.07,8.09,paused,0,0,1844,27
71.808,1,5.57,5.07,8.09,paused,0,0,1844,27
71.839,1,5.57,5.07,8.09,paused,0,0,1844,27
71.870,1,5.57,5.07,8.09,paused,0,0,1844,27
71.902,1,5.57,5.07,8.09,paused,0,0,1844,27
71.935,1,5.57,5.07,8.09,paused,0,0,1844,27
71.968,1,5.57,5.07,8.09,paused,0,0,1844,27
72.000,1,5.57,5.07,8.09,paused,0,0,1844,27
72.032,1,5.57,5.07,8.09,paused,0,0,1844,27
72.080,1,5.57,5.07,8.09,paused,0,0,1844,27
72.111,1,5.57,5.07,8.09,paused,0,0,1844,27
72.142,1,5.57,5.07,8.09,paused,0,0,1844,27
72.175,1,5.57,5.07,8.09,paused,0,0,1844,27
72.208,1,5.57,5.07,8.09,paused,0,0,1844,27
72.242,1,5.57,5.07,8.09,paused,0,0,1844,27
72.271,1,5.57,5.07,8.09,paused,0,0,1844,27
72.303,1,5.57,5.07,8.09,paused,0,0,1844,27
72.335,1,5.57,5.07,8.09,paused,0,0,1844,27
72.368,1,5.57,5.07,8.09,paused,0,0,1844,27
72.399,1,5.57,5.07,8.09,paused,0,0,1844,27
72.430,1,5.57,5.07,8.09,paused,0,0,1844,27
72.479,1,5.57,5.07,8.09,paused,0,0,1844,27
72.511,1,5.57,5.07,8.09,paused,0,0,1844,27
72.542,1,5.57,5.07,8.09,paused,0,0,1844,27
72.577,1,5.57,5.07,8.09,paused,0,0,1844,27
72.608,1,5.57,5.07,8.09,paused,0,0,1844,27
72.640,1,5.57,5.07,8.09,paused,0,0,1844,27
72.670,1,5.57,5.07,8.09,paused,0,0,1844,27
72.704,1,5.57,5.07,8.09,paused,0,0,1844,27
72.734,1,5.57,5.07,8.09,paused,0,0,1844,27
72.768,1,5.57,5.07,8.09,paused,0,0,1844,27
72.800,1,5.57,5.07,8.09,paused,0,0,1844,27
72.830,1,5.57,5.07,8.09,paused,0,0,1844,27
72.880,1,5.57,5.07,8.09,paused,0,0,1844,27
72.910,1,5.57,5.07,8.09,paused,0,0,1844,27
72.943,1,5.57,5.07,8.09,paused,0,0,1844,27
72.975,1,5.57,5.07,8.09,paused,0,0,1844,27
73.008,1,5.57,5.07,8.09,paused,0,0,1844,27
73.041,1,5.57,5.07,8.09,paused,0,0,1844,27
73.071,1,5.57,5.07,8.09,paused,0,0,1844,27
73.103,1,5.57,5.07,8.09,paused,0,0,1844,27
73.136,1,5.57,5.07,8.09,paused,0,0,1844,27
73.168,1,5.57,5.07,8.09,paused,0,0,1844,27
73.201,1,5.57,5.07,8.09,paused,0,0,1844,27
73.231,1,5.57,5.07,8.09,paused,0,0,1844,27
73.281,1,5.57,5.07,8.09,paused,0,0,1844,27
73.311,1,5.57,5.07,8.09,paused,0,0,1844,27
73.343,1,5.57,5.07,8.09,paused,0,0,1844,27
73.375,1,5.57,5.07,8.09,paused,0,0,1844,27
73.408,1,5.57,5.07,8.09,paused,0,0,1844,27
73.439,1,5.57,5.07,8.09,paused,0,0,1844,27
73.472,1,5.57,5.07,8.09,paused,0,0,1844,27
73.506,1,5.57,5.07,8.09,paused,0,0,1844,27
73.535,1,5.57,5.07,8.09,paused,0,0,1844,27
73.568,1,5.57,5.07,8.09,paused,0,0,1844,27
73.599,1,5.57,5.07,8.09,paused,0,0,1844,27
73.630,1,5.57,5.07,8.09,paused,0,0,1844,27
73.680,1,5.57,5.07,8.09,paused,0,0,1844,27
73.711,1,5.57,5.07,8.09,paused,0,0,1844,27
73.744,1,5.57,5.07,8.09,paused,0,0,1844,27
73.774,1,5.57,5.07,8.09,paused,0,0,1844,27
73.808,1,5.57,5.07,8.09,paused,0,0,1844,27
